"Uid","Time(UTC)","Order No","Symbol","Type","Side","Position Side","Price","Average Price","Amount","Executed Amount","Executed Quote Amount","Stop Price","Status","Client Order Id","Time In Force","Activate Price","Price Rate","Working Type","Price Protect","Update Time"
"26515667","2025-09-01 08:06:29","301123790","BTCUSDT_251226","STOP_MARKET","SELL","LONG","0E-8",,"0.20900000","0E-8","0E-8","112500.00000000","CANCELED","web_c0SA17OGG9lcoCTyyrdF","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-01 08:07:10"
"26515667","2025-09-01 08:09:24","301140236","BTCUSDT_251226","STOP_MARKET","SELL","LONG","0E-8",,"0.20900000","0E-8","0E-8","112400.00000000","CANCELED","web_kRyfwwUfjQr1zp4eCy2K","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-01 08:10:27"
"26515667","2025-09-01 08:11:22","301150944","BTCUSDT_251226","MARKET","SELL","LONG","0E-8","112182.36124402","0.20900000","0.20900000","23446.11350000","112200.00000000","FILLED","web_z5Fd3R0R1Vb799O1o51S","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-01 08:12:38"
"26515667","2025-09-01 21:19:13","304083292","BTCUSDT_251226","MARKET","SELL","LONG","0E-8","110987.74019608","0.20400000","0.20400000","22641.49900000","111000.00000000","FILLED","web_JptGjN1duRCGg1f9V7BM","GTE_GTC","0E-8","0E-8","markPrice","true","2025-09-01 23:01:16"
"26515667","2025-09-09 00:30:55","340557150","BTCUSDT_251226","LIMIT","SELL","LONG","113949.30000000","113949.30000000","10.01900000","0.11600000","13218.11880000","0E-8","CANCELED","web_plDEAzo5bGJHqdPwp5OX","GTC","0E-8","0E-8","Contract Price","false","2025-09-09 00:35:59"
"26515667","2025-09-09 00:36:40","340565619","BTCUSDT_251226","LIMIT","SELL","LONG","113976.80000000",,"9.90300000","0E-8","0E-8","0E-8","CANCELED","web_5LfpVRYFm7NMQbgdtpgO","GTC","0E-8","0E-8","Contract Price","false","2025-09-09 00:36:45"
"26515667","2025-09-09 00:36:54","340565852","BTCUSDT_251226","LIMIT","SELL","LONG","113976.80000000","113976.80000000","2.00000000","2.00000000","227953.60000000","0E-8","FILLED","web_57zqQGcuUfbh9rJmOZWT","GTC","0E-8","0E-8","Contract Price","false","2025-09-09 00:47:41"
"26515667","2025-10-03 22:07:02","442735979","BTCUSDT_251226","LIMIT","BUY","LONG","124464.70000000","124464.70000000","0.05200000","0.05200000","6472.16440000","0E-8","FILLED","web_usdt_qqzwei1bflof1oztx0kfv89","GTC","0E-8","0E-8","Contract Price","false","2025-10-03 23:10:16"
"26515667","2025-10-03 22:16:15","28292788004","BTCUSDC","LIMIT","BUY","LONG","122489.70000000","122489.70000000","0.14600000","0.14600000","17883.49620000","0E-8","FILLED","web_usdt_n30jj9nl7wd7wsw7g3suuiw","GTC","0E-8","0E-8","Contract Price","false","2025-10-03 22:16:16"
"26515667","2025-10-03 22:17:34","28292867218","BTCUSDC","LIMIT","BUY","LONG","122513.00000000","122513.00000000","0.11300000","0.11300000","13843.96900000","0E-8","FILLED","web_usdt_hokxn1uzdbqfmhcxmipgtyg","GTC","0E-8","0E-8","Contract Price","false","2025-10-03 22:22:17"
"26515667","2025-10-03 22:24:59","28293416314","BTCUSDC","LIMIT","BUY","LONG","122518.20000000","122518.20000000","0.11100000","0.11100000","13599.52020000","0E-8","FILLED","web_usdt_7ij09rgs02kbaxt8qq3q90x","GTC","0E-8","0E-8","Contract Price","false","2025-10-03 22:25:17"
"26515667","2025-10-03 22:30:37","28293786609","BTCUSDC","LIMIT","BUY","LONG","122533.00000000","122533.00000000","0.10600000","0.10600000","12988.49800000","0E-8","FILLED","web_usdt_dnvyx8mimh42zizs2katwfk","GTC","0E-8","0E-8","Contract Price","false","2025-10-03 22:33:36"
"26515667","2025-10-03 22:33:09","28294069702","BTCUSDC","LIMIT","BUY","LONG","122562.00000000","122562.00000000","0.10500000","0.10500000","12869.01000000","0E-8","FILLED","web_usdt_b99tclmw8d7lmy5s9wpgffu","GTC","0E-8","0E-8","Contract Price","false","2025-10-03 22:33:28"
"26515667","2025-10-03 22:35:31","28294201003","BTCUSDC","LIMIT","BUY","LONG","122558.00000000","122558.00000000","0.08600000","0.08600000","10539.98800000","0E-8","FILLED","web_usdt_dpuy46y402xb0nlxxtfa8wx","GTC","0E-8","0E-8","Contract Price","false","2025-10-03 22:52:21"
"26515667","2025-10-03 23:03:19","28296008087","BTCUSDC","LIMIT","BUY","LONG","122491.00000000","122491.00000000","0.04000000","0.04000000","4899.64000000","0E-8","FILLED","web_usdt_658nmxoqeq72hbvwt9jjz2d","GTC","0E-8","0E-8","Contract Price","false","2025-10-03 23:04:48"
"26515667","2025-10-03 23:04:08","28296057565","BTCUSDC","LIMIT","BUY","LONG","122492.00000000","122492.00000000","0.07900000","0.07900000","9676.86800000","0E-8","FILLED","web_usdt_n2zje57ebh7upola3ce0yt4","GTC","0E-8","0E-8","Contract Price","false","2025-10-03 23:04:38"
"26515667","2025-10-07 14:27:59","77070630601","BNBUSDT","LIMIT","BUY","LONG","1310.95000000","1310.95000000","10.68000000","10.68000000","14000.94600000","0E-8","FILLED","web_usdt_8fu89w526b7ouulgi79qcyb","GTC","0E-8","0E-8","Contract Price","false","2025-10-07 14:28:00"
"26515667","2025-10-08 08:19:51","79498309","BTCUSDT_260327","LIMIT","BUY","LONG","126282.70000000","126282.70000000","0.12500000","0.12500000","15785.33750000","0E-8","FILLED","web_usdt_htsh1lra68or3q4xg46tjjz","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 13:43:23"
"26515667","2025-10-08 08:34:27","79596439","BTCUSDT_260327","LIMIT","BUY","LONG","126834.70000000","126834.70000000","0.09200000","0.09200000","11668.79240000","0E-8","FILLED","web_usdt_ywhu4fg9fdbb8j8xn5iw3t5","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 08:34:36"
"26515667","2025-10-08 08:41:20","79643162","BTCUSDT_260327","LIMIT","BUY","LONG","127149.70000000","127149.70000000","0.10100000","0.10100000","12842.11970000","0E-8","FILLED","web_usdt_mhomuv29p0bxn3yngf0b8ph","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 08:41:25"
"26515667","2025-10-08 08:45:35","79663137","BTCUSDT_260327","LIMIT","BUY","LONG","127345.30000000","127345.30000000","0.13000000","0.13000000","16554.88900000","0E-8","FILLED","web_usdt_gqeni93wg4xdqq3usilqptp","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 08:45:36"
"26515667","2025-10-08 10:20:38","80090838","BTCUSDT_260327","LIMIT","BUY","LONG","127112.00000000","127112.00000000","0.14400000","0.14400000","18304.12800000","0E-8","FILLED","web_usdt_5uhd2e2jasylpj5ef10ravx","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 10:30:53"
"26515667","2025-10-08 10:25:02","80109856","BTCUSDT_260327","LIMIT","BUY","LONG","127124.80000000","127124.80000000","0.10600000","0.10600000","13475.22880000","0E-8","FILLED","web_usdt_daseo2wufapkni6lh0euq8l","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 10:29:55"
"26515667","2025-10-08 10:32:22","80141938","BTCUSDT_260327","LIMIT","BUY","LONG","127153.30000000","127153.30000000","0.10200000","0.10200000","12969.63660000","0E-8","FILLED","web_usdt_fpr3rj76w47utj123pune74","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 10:32:44"
"26515667","2025-10-08 10:34:45","80157459","BTCUSDT_260327","LIMIT","BUY","LONG","127256.20000000","127256.20000000","0.04800000","0.04800000","6108.29760000","0E-8","FILLED","web_usdt_p37rzixjad36yrrit6srsep","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 10:35:00"
"26515667","2025-10-08 10:37:13","80182389","BTCUSDT_260327","LIMIT","BUY","LONG","127452.70000000","127452.70000000","0.09900000","0.09900000","12617.81730000","0E-8","FILLED","web_usdt_r5532vh07zp4fouas6wrt2o","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 10:37:15"
"26515667","2025-10-08 10:44:00","80230531","BTCUSDT_260327","LIMIT","BUY","LONG","127553.00000000","127553.00000000","0.09300000","0.09300000","11862.42900000","0E-8","FILLED","web_usdt_du33wl10zht0588jj8xq0ul","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 10:44:06"
"26515667","2025-10-08 10:51:44","80277541","BTCUSDT_260327","LIMIT","BUY","LONG","127421.80000000","127421.80000000","0.08100000","0.08100000","10321.16580000","0E-8","FILLED","web_usdt_0e1k4lkpo3ky21ll2064j7f","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 10:52:08"
"26515667","2025-10-08 10:58:38","80305259","BTCUSDT_260327","LIMIT","BUY","LONG","127458.80000000","127458.80000000","0.08800000","0.08800000","11216.37440000","0E-8","FILLED","web_usdt_z1iu733q9upqwo7fhj2t74z","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 11:03:49"
"26515667","2025-10-08 11:06:19","80333352","BTCUSDT_260327","LIMIT","BUY","LONG","127385.00000000","127385.00000000","0.05400000","0.05400000","6878.79000000","0E-8","FILLED","web_usdt_w5j8end5euaeylih3tvqq70","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 11:24:13"
"26515667","2025-10-08 11:13:53","80373962","BTCUSDT_260327","LIMIT","BUY","LONG","127655.70000000","127655.70000000","0.07300000","0.07300000","9318.86610000","0E-8","FILLED","web_usdt_ls3l096we39ml09c2cyb780","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 11:15:14"
"26515667","2025-10-08 11:17:47","80389262","BTCUSDT_260327","LIMIT","BUY","LONG","127507.30000000","127507.30000000","0.09200000","0.09200000","11730.67160000","0E-8","FILLED","web_usdt_ff9fwtxc4f9h7a639jzq6x5","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 11:19:41"
"26515667","2025-10-08 11:18:35","80391290","BTCUSDT_260327","LIMIT","BUY","LONG","127485.40000000","127485.40000000","0.08800000","0.08800000","11218.71520000","0E-8","FILLED","web_usdt_x1bvw3tzyioujd0iukt9d6q","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 11:23:42"
"26515667","2025-10-08 11:32:52","80439486","BTCUSDT_260327","LIMIT","BUY","LONG","127484.60000000","127484.60000000","0.13700000","0.13700000","17465.39020000","0E-8","FILLED","web_usdt_9w7g06mnjcj4jzuibwtfrbn","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 11:34:12"
"26515667","2025-10-08 14:33:54","81304399","BTCUSDT_260327","LIMIT","BUY","LONG","127020.30000000","127020.30000000","0.12100000","0.12100000","15369.45630000","0E-8","FILLED","web_usdt_a9j8saj2jaih557yv761h93","GTC","0E-8","0E-8","Contract Price","false","2025-10-08 14:34:22"
"26515667","2025-10-09 03:07:32","28899041757","BTCUSDC","LIMIT","BUY","LONG","121954.00000000","121954.00000000","0.07600000","0.07600000","9268.50400000","0E-8","FILLED","web_usdt_mh991c7b19pzw4wu0yybmvc","GTC","0E-8","0E-8","Contract Price","false","2025-10-09 03:07:33"
"26515667","2025-10-09 03:08:00","28899064222","BTCUSDC","LIMIT","BUY","LONG","121959.00000000","121959.00000000","0.09900000","0.09900000","12073.94100000","0E-8","FILLED","web_usdt_6u582mb01f1mc8nteadt0y7","GTC","0E-8","0E-8","Contract Price","false","2025-10-09 03:08:01"
"26515667","2025-10-10 21:17:51","481859933","BTCUSDT_251226","LIMIT","SELL","LONG","103075.30000000","106784.57953157","0.98200000","0.98200000","104862.45710000","0E-8","FILLED","autoclose-1760131071602075160","IOC","0E-8","0E-8","Contract Price","false","2025-10-10 21:17:51"
"26515667","2025-10-10 21:17:51","99337964","BTCUSDT_260327","LIMIT","SELL","LONG","108621.60000000","109269.86927711","1.77400000","0.16600000","18138.79830000","0E-8","EXPIRED","autoclose-1760131071602075160","IOC","0E-8","0E-8","Contract Price","false","2025-10-10 21:17:51"
"26515667","2025-10-10 21:19:23","77470431718","BNBUSDT","LIMIT","SELL","LONG","889.92000000",,"10.68000000","0E-8","0E-8","0E-8","EXPIRED","autoclose-1760131163130175160","IOC","0E-8","0E-8","Contract Price","false","2025-10-10 21:19:23"
"26515667","2025-10-10 21:19:23","481871576","BTCUSDT_251226","LIMIT","SELL","LONG","102745.60000000","107100.24132231","0.36300000","0.36300000","38877.38760000","0E-8","FILLED","autoclose-1760131163130075160","IOC","0E-8","0E-8","Contract Price","false","2025-10-10 21:19:23"
"26515667","2025-10-10 21:19:23","99346966","BTCUSDT_260327","LIMIT","SELL","LONG","108373.90000000","108923.14831169","1.60800000","0.38500000","41935.41210000","0E-8","EXPIRED","autoclose-1760131163130075160","IOC","0E-8","0E-8","Contract Price","false","2025-10-10 21:19:23"
"26515667","2025-10-10 21:19:24","29083062979","BTCUSDC","LIMIT","SELL","LONG","105396.70000000","105751.65745181","23.39700000","23.39700000","2474271.52940000","0E-8","FILLED","autoclose-1760131164595075160","IOC","0E-8","0E-8","Contract Price","false","2025-10-10 21:19:24"
"26515667","2025-10-10 21:20:23","77470561348","BNBUSDT","LIMIT","SELL","LONG","889.92000000","890.51762821","10.68000000","1.56000000","1389.20750000","0E-8","EXPIRED","autoclose-1760131223376175160","IOC","0E-8","0E-8","Contract Price","false","2025-10-10 21:20:23"
"26515667","2025-10-10 21:20:23","77470561379","BNBUSDT","LIMIT","SELL","LONG","889.81000000","889.81000000","9.12000000","9.12000000","8115.06720000","0E-8","FILLED","autoclose-1760131223397","IOC","0E-8","0E-8","Contract Price","false","2025-10-10 21:20:23"
"26515667","2025-10-10 21:20:23","481880522","BTCUSDT_251226","LIMIT","SELL","LONG","104652.50000000","104652.50000000","6.61000000","6.61000000","691753.02500000","0E-8","FILLED","autoclose-1760131223397","IOC","0E-8","0E-8","Contract Price","false","2025-10-10 21:20:23"
"26515667","2025-10-10 21:20:23","481880521","BTCUSDT_251226","LIMIT","SELL","LONG","104652.50000000",,"6.61000000","0E-8","0E-8","0E-8","EXPIRED","autoclose-1760131223376075160","IOC","0E-8","0E-8","Contract Price","false","2025-10-10 21:20:23"
"26515667","2025-10-10 21:20:23","99354026","BTCUSDT_260327","LIMIT","SELL","LONG","106806.30000000",,"1.22300000","0E-8","0E-8","0E-8","EXPIRED","autoclose-1760131223376075160","IOC","0E-8","0E-8","Contract Price","false","2025-10-10 21:20:23"
"26515667","2025-10-10 21:20:23","99354027","BTCUSDT_260327","LIMIT","SELL","LONG","106806.30000000","106806.30000000","1.22300000","1.22300000","130624.10490000","0E-8","FILLED","autoclose-1760131223397","IOC","0E-8","0E-8","Contract Price","false","2025-10-10 21:20:23"
"26515667","2025-10-10 22:00:19","99507428","BTCUSDT_260327","LIMIT","BUY","LONG","117000.00000000",,"0.21200000","0E-8","0E-8","0E-8","CANCELED","web_usdt_njwtldmshtgoy69w3ckli7i","GTC","0E-8","0E-8","Contract Price","false","2025-10-10 22:00:28"
"26515667","2025-10-10 22:00:36","99507859","BTCUSDT_260327","MARKET","BUY","LONG","0E-8","117644.03235294","0.03400000","0.03400000","3999.89710000","0E-8","FILLED","web_usdt_jusde18anogxbhfkf63rlsu","GTC","0E-8","0E-8","Contract Price","false","2025-10-10 22:00:36"
"26515667","2025-10-10 22:01:26","99512433","BTCUSDT_260327","MARKET","BUY","LONG","0E-8","118563.00112994","0.17700000","0.17700000","20985.65120000","0E-8","FILLED","web_usdt_1vbxiaezli23k1ytwb81c2t","GTC","0E-8","0E-8","Contract Price","false","2025-10-10 22:01:26"
"26515667","2025-10-10 22:49:38","99711792","BTCUSDT_260327","MARKET","BUY","LONG","0E-8","116881.20000000","0.01000000","0.01000000","1168.81200000","0E-8","FILLED","web_usdt_2h0djvx3sqts0k0z1cth1ki","GTC","0E-8","0E-8","Contract Price","false","2025-10-10 22:49:38"
"26515667","2025-10-13 20:43:23","128885155","BTCUSDT_260327","MARKET","SELL","LONG","0E-8","119202.92081448","0.22100000","0.22100000","26343.84550000","0E-8","FILLED","web_G2KzrmaM57jOxW90mBez","GTC","0E-8","0E-8","Contract Price","false","2025-10-13 20:43:23"
