"Uid","Time(UTC)","Symbol","Side","Position Side","Price","Quantity","Amount","Fee","Realized Profit","Maker","Buyer","Trade Id","Order Id"
"26515667","2025-10-10 21:16:43","BTCUSD_251226","SELL","LONG","112028.20000000","1.00000000","0.00089263","0.00000000 BTC","-0.00007381","false","false","2618187","264908157"
"26515667","2025-10-10 21:16:43","BTCUSD_251226","SELL","LONG","112073.00000000","1.00000000","0.00089228","0.00000000 BTC","-0.00007346","false","false","2618176","264908157"
"26515667","2025-10-10 21:16:43","BTCUSD_251226","SELL","LONG","112083.60000000","74.00000000","0.06602215","0.00000000 BTC","-0.00542988","false","false","2618174","264908157"
"26515667","2025-10-10 21:16:43","BTCUSD_251226","SELL","LONG","112082.30000000","305.00000000","0.27212147","0.00000000 BTC","-0.02238309","false","false","2618175","264908157"
"26515667","2025-10-10 21:16:43","BTCUSD_251226","SELL","LONG","112151.40000000","1.00000000","0.00089165","0.00000000 BTC","-0.00007283","false","false","2618164","264908157"
"26515667","2025-10-10 21:16:43","BTCUSD_251226","SELL","LONG","112050.60000000","1.00000000","0.00089245","0.00000000 BTC","-0.00007363","false","false","2618181","264908157"
"26515667","2025-10-10 21:16:43","BTCUSD_251226","SELL","LONG","112021.70000000","305.00000000","0.27226868","0.00000000 BTC","-0.02253030","false","false","2618188","264908157"
"26515667","2025-10-10 21:16:43","BTCUSD_251226","SELL","LONG","112129.00000000","1.00000000","0.00089183","0.00000000 BTC","-0.00007301","false","false","2618167","264908157"
"26515667","2025-10-10 21:16:43","BTCUSD_251226","SELL","LONG","112071.20000000","305.00000000","0.27214842","0.00000000 BTC","-0.02241004","false","false","2618177","264908157"
"26515667","2025-10-10 21:16:43","BTCUSD_251226","SELL","LONG","112104.10000000","1.00000000","0.00089203","0.00000000 BTC","-0.00007321","false","false","2618171","264908157"
"26515667","2025-10-10 21:16:43","BTCUSD_251226","SELL","LONG","112172.50000000","20.00000000","0.01782968","0.00000000 BTC","-0.00145339","false","false","2618163","264908157"
"26515667","2025-10-10 21:16:43","BTCUSD_251226","SELL","LONG","112106.60000000","1.00000000","0.00089201","0.00000000 BTC","-0.00007319","false","false","2618170","264908157"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","110907.30000000","2100.00000000","1.89347320","0.00000000 BTC","-0.17396309","false","false","2618626","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111200.00000000","16.00000000","0.01438849","0.00000000 BTC","-0.00128745","false","false","2618599","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111250.10000000","1.00000000","0.00089888","0.00000000 BTC","-0.00008006","false","false","2618596","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111111.10000000","2.00000000","0.00180000","0.00000000 BTC","-0.00016237","false","false","2618608","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111118.10000000","12.00000000","0.01079932","0.00000000 BTC","-0.00097354","false","false","2618607","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111271.10000000","19.00000000","0.01707541","0.00000000 BTC","-0.00151794","false","false","2618595","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111004.20000000","1.00000000","0.00090087","0.00000000 BTC","-0.00008205","false","false","2618616","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111200.80000000","1.00000000","0.00089927","0.00000000 BTC","-0.00008045","false","false","2618598","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","110867.60000000","13.00000000","0.01172570","0.00000000 BTC","-0.00108111","false","false","2618630","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","110920.30000000","1.00000000","0.00090155","0.00000000 BTC","-0.00008273","false","false","2618625","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","110972.20000000","8.00000000","0.00720901","0.00000000 BTC","-0.00065849","false","false","2618621","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111038.70000000","119.00000000","0.10716984","0.00000000 BTC","-0.00973093","false","false","2618613","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111045.60000000","3200.00000000","2.88169905","0.00000000 BTC","-0.26149317","false","false","2618611","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111333.30000000","8.00000000","0.00718563","0.00000000 BTC","-0.00063511","false","false","2618585","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","110989.30000000","1.00000000","0.00090099","0.00000000 BTC","-0.00008217","false","false","2618619","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111274.30000000","1813.00000000","1.62930704","0.00000000 BTC","-0.14479664","false","false","2618591","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111336.00000000","1.00000000","0.00089818","0.00000000 BTC","-0.00007936","false","false","2618584","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111031.90000000","1.00000000","0.00090064","0.00000000 BTC","-0.00008182","false","false","2618614","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111131.20000000","1.00000000","0.00089984","0.00000000 BTC","-0.00008102","false","false","2618604","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","110933.40000000","1787.00000000","1.61087644","0.00000000 BTC","-0.14765521","false","false","2618624","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","110939.20000000","16.00000000","0.01442231","0.00000000 BTC","-0.00132128","false","false","2618623","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111224.30000000","3.00000000","0.00269725","0.00000000 BTC","-0.00024080","false","false","2618597","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","110884.10000000","1.00000000","0.00090184","0.00000000 BTC","-0.00008302","false","false","2618629","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111272.20000000","17.00000000","0.01527785","0.00000000 BTC","-0.00135800","false","false","2618594","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111347.20000000","1.00000000","0.00089809","0.00000000 BTC","-0.00007927","false","false","2618581","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111178.00000000","10.00000000","0.00899459","0.00000000 BTC","-0.00080644","false","false","2618602","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111342.50000000","1.00000000","0.00089813","0.00000000 BTC","-0.00007931","false","false","2618583","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","110885.70000000","9.00000000","0.00811647","0.00000000 BTC","-0.00074713","false","false","2618628","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111006.10000000","1.00000000","0.00090085","0.00000000 BTC","-0.00008203","false","false","2618615","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111128.10000000","1.00000000","0.00089986","0.00000000 BTC","-0.00008104","false","false","2618606","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","110889.10000000","239.00000000","0.21553065","0.00000000 BTC","-0.01983402","false","false","2618627","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111039.30000000","1.00000000","0.00090058","0.00000000 BTC","-0.00008176","false","false","2618612","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","110982.10000000","3200.00000000","2.88334786","0.00000000 BTC","-0.26314198","false","false","2618620","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111000.00000000","4.00000000","0.00360360","0.00000000 BTC","-0.00032834","false","false","2618618","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111311.20000000","13.00000000","0.01167897","0.00000000 BTC","-0.00103438","false","false","2618587","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111097.50000000","1.00000000","0.00090011","0.00000000 BTC","-0.00008129","false","false","2618609","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111324.80000000","1.00000000","0.00089827","0.00000000 BTC","-0.00007945","false","false","2618586","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111067.10000000","1.00000000","0.00090036","0.00000000 BTC","-0.00008154","false","false","2618610","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111130.90000000","9.00000000","0.00809856","0.00000000 BTC","-0.00072922","false","false","2618605","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111000.00000000","5.00000000","0.00450450","0.00000000 BTC","-0.00041043","false","false","2618617","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111200.00000000","6.00000000","0.00539568","0.00000000 BTC","-0.00048279","false","false","2618600","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111189.10000000","1.00000000","0.00089937","0.00000000 BTC","-0.00008055","false","false","2618601","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111273.20000000","18.00000000","0.01617640","0.00000000 BTC","-0.00143774","false","false","2618592","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111311.10000000","1.00000000","0.00089838","0.00000000 BTC","-0.00007956","false","false","2618588","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111150.00000000","1.00000000","0.00089969","0.00000000 BTC","-0.00008087","false","false","2618603","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111272.20000000","1.00000000","0.00089870","0.00000000 BTC","-0.00007988","false","false","2618593","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111278.30000000","5.00000000","0.00449324","0.00000000 BTC","-0.00039916","false","false","2618590","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","110945.10000000","1.00000000","0.00090135","0.00000000 BTC","-0.00008253","false","false","2618622","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111343.30000000","7.00000000","0.00628686","0.00000000 BTC","-0.00055516","false","false","2618582","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111347.50000000","367.00000000","0.32959878","0.00000000 BTC","-0.02909391","false","false","2618580","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_251226","SELL","LONG","111289.30000000","2.00000000","0.00179712","0.00000000 BTC","-0.00015948","false","false","2618589","264910807"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113810.50000000","1.00000000","0.00087865","0.00000000 BTC","-0.00009522","false","false","243913","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113723.20000000","3.00000000","0.00263798","0.00000000 BTC","-0.00028770","false","false","243923","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113730.70000000","1.00000000","0.00087927","0.00000000 BTC","-0.00009584","false","false","243921","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113216.00000000","28.00000000","0.02473149","0.00000000 BTC","-0.00279557","false","false","243958","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113333.30000000","11.00000000","0.00970589","0.00000000 BTC","-0.00108820","false","false","243951","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113263.70000000","50.00000000","0.04414477","0.00000000 BTC","-0.00497349","false","false","243954","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113662.30000000","1.00000000","0.00087980","0.00000000 BTC","-0.00009637","false","false","243930","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113166.60000000","12.00000000","0.01060384","0.00000000 BTC","-0.00120272","false","false","243960","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113867.00000000","33.00000000","0.02898118","0.00000000 BTC","-0.00312813","false","false","243908","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113727.80000000","4.00000000","0.00351717","0.00000000 BTC","-0.00038346","false","false","243922","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113429.90000000","1.00000000","0.00088160","0.00000000 BTC","-0.00009817","false","false","243943","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113143.70000000","7398.00000000","6.53858765","0.00000000 BTC","-0.74280560","false","false","243963","26695324"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113601.30000000","10.00000000","0.00880272","0.00000000 BTC","-0.00096846","false","false","243932","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113379.90000000","32.00000000","0.02822370","0.00000000 BTC","-0.00315408","false","false","243947","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113845.80000000","32.00000000","0.02810820","0.00000000 BTC","-0.00303857","false","false","243910","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","114000.00000000","788.00000000","0.69122807","0.00000000 BTC","-0.07388875","false","false","243903","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113879.00000000","4.00000000","0.00351250","0.00000000 BTC","-0.00037879","false","false","243907","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113707.90000000","1.00000000","0.00087945","0.00000000 BTC","-0.00009602","false","false","243926","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113742.10000000","1.00000000","0.00087918","0.00000000 BTC","-0.00009575","false","false","243920","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113685.20000000","1.00000000","0.00087962","0.00000000 BTC","-0.00009619","false","false","243927","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113856.40000000","32.00000000","0.02810558","0.00000000 BTC","-0.00303596","false","false","243909","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113500.00000000","10.00000000","0.00881057","0.00000000 BTC","-0.00097631","false","false","243938","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113500.00000000","1135.00000000","1.00000000","0.00000000 BTC","-0.11081202","false","false","243940","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113546.10000000","1.00000000","0.00088070","0.00000000 BTC","-0.00009727","false","false","243935","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113197.50000000","1.00000000","0.00088341","0.00000000 BTC","-0.00009998","false","false","243959","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113159.30000000","1.00000000","0.00088371","0.00000000 BTC","-0.00010028","false","false","243962","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113596.00000000","1.00000000","0.00088031","0.00000000 BTC","-0.00009688","false","false","243933","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113371.80000000","1.00000000","0.00088205","0.00000000 BTC","-0.00009862","false","false","243950","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113720.40000000","1.00000000","0.00087935","0.00000000 BTC","-0.00009592","false","false","243924","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113571.40000000","1.00000000","0.00088050","0.00000000 BTC","-0.00009707","false","false","243934","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113945.00000000","3.00000000","0.00263285","0.00000000 BTC","-0.00028257","false","false","243905","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113255.60000000","1.00000000","0.00088296","0.00000000 BTC","-0.00009953","false","false","243956","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113984.90000000","10.00000000","0.00877309","0.00000000 BTC","-0.00093883","false","false","243904","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113501.80000000","3.00000000","0.00264313","0.00000000 BTC","-0.00029285","false","false","243936","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113666.60000000","9.00000000","0.00791789","0.00000000 BTC","-0.00086706","false","false","243929","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113500.00000000","1172.00000000","1.03259912","0.00000000 BTC","-0.11442440","false","false","243937","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113372.70000000","4.00000000","0.00352819","0.00000000 BTC","-0.00039448","false","false","243949","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113257.90000000","4.00000000","0.00353176","0.00000000 BTC","-0.00039806","false","false","243955","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113888.80000000","100.00000000","0.08780495","0.00000000 BTC","-0.00946239","false","false","243906","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113671.60000000","4.00000000","0.00351891","0.00000000 BTC","-0.00038520","false","false","243928","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113313.70000000","1.00000000","0.00088251","0.00000000 BTC","-0.00009908","false","false","243952","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113776.30000000","1.00000000","0.00087892","0.00000000 BTC","-0.00009549","false","false","243917","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113787.70000000","1.00000000","0.00087883","0.00000000 BTC","-0.00009540","false","false","243915","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113764.90000000","1.00000000","0.00087901","0.00000000 BTC","-0.00009558","false","false","243918","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113401.10000000","33.00000000","0.02910025","0.00000000 BTC","-0.00324720","false","false","243945","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113833.30000000","8.00000000","0.00702782","0.00000000 BTC","-0.00076041","false","false","243911","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113464.60000000","4.00000000","0.00352533","0.00000000 BTC","-0.00039162","false","false","243942","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113390.50000000","32.00000000","0.02822106","0.00000000 BTC","-0.00315144","false","false","243946","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113753.50000000","1.00000000","0.00087909","0.00000000 BTC","-0.00009566","false","false","243919","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113719.30000000","1.00000000","0.00087936","0.00000000 BTC","-0.00009593","false","false","243925","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113219.00000000","10.00000000","0.00883244","0.00000000 BTC","-0.00099818","false","false","243957","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113500.00000000","1.00000000","0.00088106","0.00000000 BTC","-0.00009763","false","false","243939","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113815.00000000","1.00000000","0.00087862","0.00000000 BTC","-0.00009519","false","false","243912","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113778.50000000","1.00000000","0.00087890","0.00000000 BTC","-0.00009547","false","false","243916","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113377.50000000","1.00000000","0.00088201","0.00000000 BTC","-0.00009858","false","false","243948","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113604.20000000","1.00000000","0.00088025","0.00000000 BTC","-0.00009682","false","false","243931","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113488.00000000","1.00000000","0.00088115","0.00000000 BTC","-0.00009772","false","false","243941","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113799.10000000","1.00000000","0.00087874","0.00000000 BTC","-0.00009531","false","false","243914","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113162.50000000","28.00000000","0.02474318","0.00000000 BTC","-0.00280726","false","false","243961","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113280.90000000","3.00000000","0.00264828","0.00000000 BTC","-0.00029800","false","false","243953","26695323"
"26515667","2025-10-10 21:16:57","BTCUSD_260327","SELL","LONG","113429.50000000","5.00000000","0.00440802","0.00000000 BTC","-0.00049089","false","false","243944","26695323"
